org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
미디어아트,3,2,4,1,5,3,3,0,4,0,3,1,2,1
미디어지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
미래,2,2,6,2,4,3,0,0,7,0,4,5,1,0
민지혜,3,5,3,2,7,10,1,6,3,1,5,1,5,0
밀도,5,2,3,22,2,2,3,1,1,3,3,4,0,1
바탕으로,6,10,11,12,10,10,4,9,14,3,13,6,3,1
박종현,2,2,2,1,1,2,1,1,2,3,1,1,1,0
반기,2,2,2,1,1,2,1,1,2,3,1,1,1,0
반도체,47,55,56,29,61,73,18,43,54,22,53,50,40,18
반도체는,3,2,4,3,2,2,1,2,2,1,3,7,2,2
반도체를,3,2,4,3,2,2,1,2,2,1,3,7,2,2
반도체의,3,2,4,3,2,2,1,2,2,1,3,7,2,2
반면,3,5,6,4,4,3,2,1,1,5,5,1,1,1
반사형,0,4,9,8,8,8,2,4,8,0,8,0,2,0
반영해,3,4,1,0,3,3,3,4,2,4,2,2,2,2
받았다.,1,2,2,1,2,3,2,3,4,2,4,2,1,1
발언하고,0,0,0,0,0,0,1,1,0,2,0,0,0,10
발인,1,0,2,0,0,0,0,0,1,0,0,0,0,1
발판,6,5,5,5,3,6,2,3,6,4,6,5,2,2
발판을,6,5,5,5,3,6,2,3,6,4,6,5,2,2
발표를,2,1,4,1,0,1,2,0,2,1,1,0,1,0
발표한,5,5,3,4,5,6,4,4,5,4,5,2,8,1
밝혔다.,8,15,23,35,27,28,13,16,23,4,23,11,12,1
방식,3,5,6,4,4,3,2,1,1,5,5,1,1,1
방식의,3,5,6,4,4,3,2,1,1,5,5,1,1,1
방지,5,5,6,5,5,5,4,5,7,3,10,6,5,3
배드,1,1,0,1,0,0,0,0,1,0,0,1,1,0
배임죄,6,4,6,4,6,5,5,8,7,1,5,2,4,3
배터리,11,19,25,14,25,17,11,11,26,10,24,21,12,8
버니,1,1,0,1,0,0,0,0,1,0,0,1,1,0
버니는,1,1,0,1,0,0,0,0,1,0,0,1,1,0
버드배스,3,5,6,4,4,3,2,1,1,5,5,1,1,1
버추얼,1,1,3,5,3,3,3,5,5,2,3,1,5,2
번인,3,3,5,5,2,4,5,5,5,1,1,1,3,1
벌인,3,5,3,2,7,10,1,6,3,1,5,1,5,0
범행에,5,1,4,1,1,3,0,0,4,1,3,2,0,0
법인은,6,5,5,5,3,6,2,3,6,4,6,5,2,2
베갈라스,1,4,4,2,4,5,2,4,4,0,5,4,1,0
베타,5,3,10,3,4,4,1,2,6,2,4,4,2,2
베트남,4,5,5,3,7,8,4,3,4,1,4,2,2,1
벤더로,2,1,8,2,6,4,2,1,3,2,4,2,0,2
벤츠,6,6,6,10,12,10,2,6,6,4,10,8,4,0
변화,4,5,8,2,6,5,3,3,5,3,5,7,4,4
변화를,5,3,10,3,4,4,1,2,6,2,4,4,2,2
변화에,5,3,10,3,4,4,1,2,6,2,4,4,2,2
별그리다,1,0,2,0,0,0,0,0,1,0,0,0,0,1
별세,1,0,2,0,0,0,0,0,1,0,0,0,0,1
보고,4,3,8,2,3,2,0,2,3,2,4,1,1,0
보급률,2,1,2,3,1,2,2,1,2,5,5,0,1,1
보도자료,2,0,1,7,1,1,1,0,0,1,1,1,0,0
보면,0,1,2,3,2,3,2,3,2,7,3,1,1,2
보상,4,6,5,4,1,1,2,2,6,4,3,3,3,11
보스턴,2,2,6,2,4,3,0,0,7,0,4,5,1,0
보안,11,5,12,6,7,8,5,8,12,2,10,6,4,3
보여준다.,0,1,2,2,6,2,4,2,3,1,4,1,3,1
보였다.,4,2,1,0,0,0,1,0,1,0,0,1,2,0
보유하고,7,5,8,6,4,3,1,5,5,5,5,1,2,2
보이고,5,5,4,2,2,5,2,3,3,4,2,2,1,2
보인다.,1,5,1,3,4,4,6,9,7,3,5,1,2,2
보일,3,5,6,4,4,3,2,1,1,5,5,1,1,1
보호,5,5,6,5,5,5,4,5,7,3,10,6,5,3
복지,1,2,3,0,2,2,1,2,2,2,1,1,0,4
본격,3,3,3,5,6,5,1,3,3,2,5,4,2,0
본격적으로,5,5,6,1,7,6,1,2,6,1,6,6,3,0
본격적인,6,6,6,10,12,10,2,6,6,4,10,8,4,0
봉투법,3,2,1,0,2,2,0,3,2,1,1,1,0,3
부문,3,3,4,4,5,6,6,4,6,2,4,5,3,1
부문에,3,3,4,4,5,6,6,4,6,2,4,5,3,1
부문에서,4,3,8,2,3,2,0,2,3,2,4,1,1,0
부문은,2,4,1,0,3,3,1,3,2,3,2,2,2,0
부문장,3,2,1,0,2,2,0,3,2,1,1,1,0,3
부실,5,1,4,1,1,3,0,0,4,1,3,2,0,0
부재와,2,4,4,4,0,0,1,0,4,2,2,3,2,1
부친상,1,0,2,0,0,0,0,0,1,0,0,0,0,1
부품,12,10,17,12,15,12,5,7,19,5,22,20,6,6
부품을,6,6,6,10,12,10,2,6,6,4,10,8,4,0
분류,5,5,6,5,5,5,4,5,7,3,10,6,5,3
분석,0,1,2,3,2,3,2,3,2,7,3,1,1,2
분석결과,0,1,2,3,2,3,2,3,2,7,3,1,1,2
분석됐다.,0,2,4,5,3,5,3,5,3,15,5,2,1,4
분석을,0,2,4,6,4,6,4,6,4,15,6,2,2,4
분석하여,0,1,2,3,2,3,2,3,2,7,3,1,1,2
분석했다.,0,1,2,3,2,3,2,3,2,7,3,1,1,2
분야,8,8,8,7,9,8,4,8,13,4,14,13,8,6
분야에,3,5,3,2,7,10,1,6,3,1,5,1,5,0
분야에서,9,12,15,6,17,15,4,8,14,3,16,17,4,1
분야에서는,3,3,3,5,6,5,1,3,3,2,5,4,2,0
분야의,3,5,6,4,4,3,2,1,1,5,5,1,1,1
불량을,2,6,6,3,7,6,2,4,10,2,8,3,3,1
불법,5,1,4,1,1,3,0,0,4,1,3,2,0,0
붉은사막,0,2,2,5,0,0,0,0,0,0,0,1,4,0
붉은사막의,0,2,2,5,0,0,0,0,0,0,0,1,4,0
브랜드공헌,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브랜드는,0,2,4,5,3,5,3,5,3,15,5,2,1,4
브랜드소비,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브랜드소통,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브랜드시장,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브랜드에,0,3,6,8,5,8,5,8,5,23,8,3,2,6
브랜드이슈,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브랜드평판,0,2,4,5,3,5,3,5,3,15,5,2,1,4
브랜드평판지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
브랜드확산,0,1,2,3,2,3,2,3,2,7,3,1,1,2
브레이커스,1,1,3,5,3,3,3,5,5,2,3,1,5,2
브로드컴,2,1,8,2,6,4,2,1,3,2,4,2,0,2
블루라이트,6,6,6,2,4,8,2,9,4,0,8,1,0,0
비교하면,0,3,6,8,5,8,5,8,5,23,8,3,2,6
비교해보면,0,1,2,3,2,3,2,3,2,7,3,1,1,2
비도전성,5,5,6,1,7,6,1,2,6,1,6,6,3,0
비롯해,1,1,3,5,3,3,3,5,5,2,3,1,5,2
비용,2,1,3,1,3,3,2,5,8,3,3,2,1,2
비전,2,2,6,2,4,3,0,0,7,0,4,5,1,0
비전옥스,15,21,15,10,26,36,7,20,18,6,19,7,23,1
비전옥스와,3,5,4,2,7,10,1,5,4,0,4,2,5,0
비전옥스의,3,5,3,2,7,10,1,6,3,1,5,1,5,0
비중을,2,2,6,2,4,3,0,0,7,0,4,5,1,0
비즈니스,8,8,12,8,9,8,3,7,9,4,8,10,5,5
비판을,2,4,4,4,0,0,1,0,4,2,2,3,2,1
비해,2,2,2,3,5,4,7,4,8,4,3,1,1,2
비핵심,2,4,6,1,6,5,7,3,7,1,4,3,6,1
빅데이터,0,3,6,8,5,8,5,8,5,23,8,3,2,6
빈센,0,0,5,2,3,1,0,1,2,0,3,2,0,1
빈센은,0,0,5,2,3,1,0,1,2,0,3,2,0,1
빛샘전자,4,4,9,4,7,5,1,3,4,1,5,3,3,2
빛을,1,4,5,7,5,3,3,2,2,1,3,3,2,1
빠른,3,3,5,5,2,4,5,5,5,1,1,1,3,1
사륜구동,1,2,3,3,3,4,2,3,5,0,1,2,2,0
사생활,2,1,4,1,0,1,2,0,2,1,1,0,1,0
사실상,6,6,6,10,12,10,2,6,6,4,10,8,4,0
사업,11,12,20,5,17,14,4,5,18,4,15,18,8,4
사업에,3,3,2,2,4,3,0,3,6,1,4,7,3,3
사업을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
사업이다.,3,5,3,1,8,7,3,4,4,1,4,1,3,0
사용,5,5,6,5,5,5,4,5,7,3,10,6,5,3
사용된,5,1,4,1,1,3,0,0,4,1,3,2,0,0
사용자,2,1,4,1,0,1,2,0,2,1,1,0,1,0
사용자들이,2,1,4,1,0,1,2,0,2,1,1,0,1,0
사용할,9,5,7,8,4,6,9,9,9,2,5,1,5,1
사이니지,6,5,10,12,6,5,1,6,7,4,6,8,1,3
사이니지를,6,5,10,12,6,5,1,6,7,4,6,8,1,3
사이버,0,0,2,1,0,0,0,0,1,0,2,2,0,0
사장,3,2,4,3,5,4,7,4,9,4,3,1,1,3
사장은,11,11,15,9,11,13,10,8,15,6,13,15,10,5
사진,3,3,5,3,6,4,1,2,4,2,5,7,0,1
사측이,2,2,0,0,1,1,1,2,1,2,1,0,1,10
사피엔반도체,4,4,9,4,7,5,1,3,4,1,5,3,3,2
사피엔반도체가,4,4,9,4,7,5,1,3,4,1,5,3,3,2
사피엔반도체는,4,4,9,4,7,5,1,3,4,1,5,3,3,2
사회공헌,3,3,4,4,5,6,6,4,6,2,4,5,3,1
사회공헌지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
산업,7,8,9,6,11,9,5,7,10,4,13,9,10,4
산업용,5,5,6,5,5,5,4,5,7,3,10,6,5,3
삼성,13,14,15,13,16,13,13,18,17,12,12,8,9,37
삼성SDI,0,2,4,5,3,5,3,5,3,15,5,2,1,4
삼성그룹노조연대,0,0,0,0,0,0,6,6,0,12,0,0,0,60
삼성디스플레이,33,47,41,23,55,55,45,57,64,32,47,22,30,64
삼성디스플레이가,6,7,5,5,7,9,6,7,9,6,9,4,9,2
삼성디스플레이는,11,12,16,9,19,17,21,18,26,8,16,8,12,7
삼성디스플레이에,2,2,2,3,5,4,7,4,8,4,3,1,1,2
삼성디스플레이의,3,7,3,6,9,8,13,13,15,7,8,2,3,4
삼성물산,2,0,0,2,0,0,0,0,1,0,3,2,0,2
삼성물산은,2,0,0,2,0,0,0,0,1,0,3,2,0,2
삼성서울병원,1,0,2,0,0,0,0,0,1,0,0,0,0,1
삼성은,3,3,5,3,3,4,3,3,4,7,6,1,1,5
삼성전자,63,76,76,51,76,77,64,99,84,93,71,51,42,153
삼성전자는,3,7,7,9,7,6,7,11,10,6,8,6,2,4
삼성전자에,1,5,1,3,4,4,6,9,7,3,5,1,2,2
삼양식품,1,0,2,0,0,0,0,0,1,0,0,0,0,1
상대로,1,2,2,1,2,3,2,3,4,2,4,2,1,1
상무,1,0,2,0,0,0,0,0,1,0,0,0,0,1
상무가,3,2,0,4,1,1,1,3,2,3,1,0,1,2
상무는,6,4,6,4,6,5,5,8,7,1,5,2,4,3
상반기,18,19,19,24,27,25,17,16,22,22,28,12,15,5
상생,0,0,1,0,1,0,0,0,2,0,1,0,0,0
상생세일,6,6,6,2,4,8,2,9,4,0,8,1,0,0
상승,1,5,8,9,5,8,5,10,6,25,8,3,3,8
상승과,6,8,3,2,6,6,12,12,10,6,4,0,4,4
상승하며,2,2,2,3,5,4,7,4,8,4,3,1,1,2
상승할,3,3,1,0,2,2,2,3,1,4,1,1,1,2
상승했다.,0,2,4,5,3,5,3,5,3,15,5,2,1,4
상장,6,5,5,5,3,6,2,3,6,4,6,5,2,2
상장기업,0,3,6,8,5,8,5,8,5,23,8,3,2,6
상장으로,6,5,5,5,3,6,2,3,6,4,6,5,2,2
상장을,6,5,5,5,3,6,2,3,6,4,6,5,2,2
상향,5,7,8,5,5,5,3,2,3,8,6,2,2,1
상향조정하고,3,4,1,0,3,3,3,4,2,4,2,2,2,2
상황에서,4,5,8,2,6,5,3,3,5,3,5,7,4,4
상황이다.,5,5,3,4,5,6,4,4,5,4,5,2,8,1
상회할,9,12,4,2,9,9,15,16,12,10,6,2,6,6
새로운,9,11,19,17,11,9,5,6,10,8,11,6,4,1
색상,3,3,5,5,2,4,5,5,5,1,1,1,3,1
샌타클라라,1,1,0,1,0,0,0,0,1,0,0,1,1,0
생산,14,19,20,13,27,23,15,22,27,10,27,17,13,10
생산라인,10,16,11,6,21,30,3,17,12,3,15,4,15,0
생산량,5,5,3,4,5,6,4,4,5,4,5,2,8,1
생태계가,3,3,2,2,4,3,0,3,6,1,4,7,3,3
샤오미,5,7,6,5,7,6,4,7,7,3,11,6,5,3
서버,2,1,8,2,6,4,2,1,3,2,4,2,0,2
서양희,1,0,2,0,0,0,0,0,1,0,0,0,0,1
서울이코노미뉴스,1,2,0,0,1,1,1,2,1,2,1,0,1,10
서진시스템,0,1,2,3,2,3,2,3,2,7,3,1,1,2
서초구,0,0,0,0,0,0,6,6,0,12,0,0,0,60
서초사옥,2,2,1,0,1,1,7,8,2,14,1,0,1,70
석유,0,0,5,2,3,1,0,1,2,0,3,2,0,1
선급,0,0,5,2,3,1,0,1,2,0,3,2,0,1
선물을,1,2,3,0,2,2,1,2,2,2,1,1,0,4
선박,0,0,5,2,3,1,0,1,2,0,3,2,0,1
선보이면서,3,5,6,4,4,3,2,1,1,5,5,1,1,1
선수,4,3,4,6,3,3,0,4,4,1,3,3,1,1
선익시스템,4,5,5,3,7,8,4,3,4,1,4,2,2,1
선점하고,2,2,2,3,5,4,7,4,8,4,3,1,1,2
선정,3,3,4,4,5,6,6,4,6,2,4,5,3,1
설계,14,10,23,13,19,14,4,9,16,5,19,21,8,11
설명이다.,5,3,10,3,4,4,1,2,6,2,4,4,2,2
설명했다.,8,4,11,9,8,8,3,4,10,2,11,9,4,2
설명했습니다.,3,4,1,0,3,3,3,4,2,4,2,2,2,2
설치,2,0,0,2,0,0,0,0,1,0,3,2,0,2
섬유,3,2,4,1,5,3,3,0,4,0,3,1,2,1
성공,2,1,4,1,0,1,2,0,2,1,1,0,1,0
성과급,9,10,2,0,6,6,10,17,7,21,5,1,4,103
성능,6,2,2,3,2,2,4,4,4,1,4,0,2,0
성분이,1,1,1,8,1,1,1,1,0,1,1,2,0,0
성수,3,2,4,1,5,3,3,0,4,0,3,1,2,1
성장,16,19,23,9,22,25,8,13,21,8,18,10,11,5
성장세를,3,5,6,4,4,3,2,1,1,5,5,1,1,1
성장을,3,5,6,4,4,3,2,1,1,5,5,1,1,1
성장이,3,5,6,4,4,3,2,1,1,5,5,1,1,1
성장할,4,4,9,4,7,5,1,3,4,1,5,3,3,2
세계,10,12,24,19,19,14,8,11,21,12,23,18,13,7
세계관을,0,1,1,2,2,2,1,3,1,0,1,0,3,0
세무조사,3,2,0,4,1,1,1,3,2,3,1,0,1,2
세무조사에,3,2,0,4,1,1,1,3,2,3,1,0,1,2
세부,0,1,2,3,2,3,2,3,2,7,3,1,1,2
센싱,2,2,6,2,4,3,0,0,7,0,4,5,1,0
소니,4,3,4,6,3,3,0,4,4,1,3,3,1,1
소비자들의,0,2,4,6,4,6,4,6,4,15,6,2,2,4
소재,13,13,17,9,18,15,6,9,17,6,21,19,8,4
소재와,5,5,6,1,7,6,1,2,6,1,6,6,3,0
소재인,5,5,6,1,7,6,1,2,6,1,6,6,3,0
소통지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
소폭,2,2,2,3,5,4,7,4,8,4,3,1,1,2
소프트웨어,6,6,6,10,12,10,2,6,6,4,10,8,4,0
소프트웨어를,6,6,6,2,4,8,2,9,4,0,8,1,0,0
속도를,4,4,9,4,7,5,1,3,4,1,5,3,3,2
손쉽게,2,2,6,6,3,2,1,2,3,3,3,5,0,2
손재권,5,3,10,3,4,4,1,2,6,2,4,4,2,2
솔루션으로,4,3,4,6,3,3,0,4,4,1,3,3,1,1
솔루션은,0,1,3,5,5,3,2,2,4,0,5,0,2,0
솔루션을,0,5,12,13,13,11,4,6,12,0,13,0,4,0
송고,0,0,0,0,0,0,6,6,0,12,0,0,0,60
수는,5,4,2,0,3,3,1,5,4,3,2,1,1,13
수단으로,4,2,1,0,0,0,1,0,1,0,0,1,2,0
수소연료전지,0,0,5,2,3,1,0,1,2,0,3,2,0,1
수요,3,3,5,3,6,4,1,2,4,2,5,7,0,1
수익,4,3,4,6,3,3,0,4,4,1,3,3,1,1
수익성,10,16,5,8,15,13,24,23,24,14,10,1,8,8
수익성이,8,10,5,5,11,10,19,16,18,10,7,1,5,6
수주,6,7,7,4,8,10,5,4,6,4,5,3,3,1
수주를,3,5,4,2,7,10,1,5,4,0,4,2,5,0
수준에,2,2,1,0,1,1,1,2,2,2,1,0,1,10
수준으로,7,10,6,5,9,10,14,15,15,6,5,2,6,4
수준이,6,4,6,4,6,5,5,8,7,1,5,2,4,3
순위,0,1,1,3,1,1,0,0,1,0,2,2,2,0
순으로,0,1,2,2,1,2,1,2,1,8,2,1,0,2
숭실대,0,0,2,1,0,0,0,0,1,0,2,2,0,0
슈퍼볼,1,1,0,1,0,0,0,0,1,0,0,1,1,0
스마일게이트,1,1,3,5,3,3,3,5,5,2,3,1,5,2
스마트글라스,4,3,8,2,3,2,0,2,3,2,4,1,1,0
스마트글라스가,4,3,8,2,3,2,0,2,3,2,4,1,1,0
스마트글라스와,4,3,8,2,3,2,0,2,3,2,4,1,1,0
스마트글래스,3,5,6,4,4,3,2,1,1,5,5,1,1,1
스마트워치,8,15,12,23,14,11,10,8,8,5,7,4,8,3
스마트워치를,7,11,7,16,9,8,7,6,6,4,4,1,6,2
스마트팩토리,4,5,8,2,6,5,3,3,5,3,5,7,4,4
스마트폰,12,15,28,22,21,22,15,16,18,38,32,12,9,13
스마트폰과,2,1,8,2,6,4,2,1,3,2,4,2,0,2
스위칭,3,5,3,1,8,7,3,4,4,1,4,1,3,0
스코어보드,4,3,4,6,3,3,0,4,4,1,3,3,1,1
스탠드,3,3,5,5,2,4,5,5,5,1,1,1,3,1
스티어링,1,2,3,3,3,4,2,3,5,0,1,2,2,0
스퍼터,3,5,3,2,7,10,1,6,3,1,5,1,5,0
스페셜,1,1,3,5,3,3,3,5,5,2,3,1,5,2
스페인,4,3,4,6,3,3,0,4,4,1,3,3,1,1
스포츠,5,5,7,9,6,7,2,7,9,1,4,5,3,1
스포츠백,1,2,3,3,3,4,2,3,5,0,1,2,2,0
승리,1,0,2,0,0,0,0,0,1,0,0,0,0,1
시간,2,6,6,9,0,0,1,0,4,2,2,4,6,1
시간이,6,6,6,10,12,10,2,6,6,4,10,8,4,0
시노펙스,2,2,10,5,8,7,4,4,5,9,7,3,1,4
시달린,2,4,4,4,0,0,1,0,4,2,2,3,2,1
시리즈,8,10,10,6,4,8,3,9,8,2,10,4,2,1
시리즈는,6,6,6,2,4,8,2,9,4,0,8,1,0,0
시몬스,0,0,1,0,1,0,0,0,2,0,1,0,0,0
시몬스가,0,0,1,0,1,0,0,0,2,0,1,0,0,0
시몬스는,0,0,1,0,1,0,0,0,2,0,1,0,0,0
시스템,17,10,23,14,17,17,12,15,21,5,18,18,9,7
시스템을,4,5,8,2,6,5,3,3,5,3,5,7,4,4
시스템의,0,0,5,2,3,1,0,1,2,0,3,2,0,1
시장에,3,5,3,8,4,4,3,3,3,2,2,1,3,1
시장에서,11,12,20,16,22,17,6,8,10,11,19,11,5,3
시장에서는,5,5,4,2,2,5,2,3,3,4,2,2,1,2
시장에서의,3,5,6,4,4,3,2,1,1,5,5,1,1,1
시장은,6,8,5,10,8,7,3,6,9,3,6,8,6,4
시장을,10,16,18,8,18,15,5,7,17,8,19,10,7,2
시장이,3,5,6,4,4,3,2,1,1,5,5,1,1,1
시장지수,0,2,4,5,3,5,3,5,3,15,5,2,1,4
시장컨센서스,3,4,1,0,3,3,3,4,2,4,2,2,2,2
시장확대,2,2,2,3,5,4,7,4,8,4,3,1,1,2
시점을,5,5,3,4,5,6,4,4,5,4,5,2,8,1
시행을,3,2,1,0,2,2,0,3,2,1,1,1,0,3
신규,21,26,22,14,29,40,12,23,20,13,23,10,23,6
신뢰성을,2,1,8,2,6,4,2,1,3,2,4,2,0,2
신은주,0,0,1,0,1,0,0,0,2,0,1,0,0,0
신작,1,1,3,5,3,3,3,5,5,2,3,1,5,2
신한투자증권은,3,4,1,0,3,3,3,4,2,4,2,2,2,2
실내,1,2,3,3,3,4,2,3,5,0,1,2,2,0
실내공간,1,2,3,3,3,4,2,3,5,0,1,2,2,0
실리콘,3,5,4,2,7,10,1,5,4,0,4,2,5,0
실업,5,3,10,3,4,4,1,2,6,2,4,4,2,2
실적,15,20,17,8,17,15,18,19,20,17,13,8,9,9
실적을,2,2,2,1,1,2,1,1,2,3,1,1,1,0
실제,8,8,8,13,17,14,9,10,14,8,13,9,5,2
실제로,5,1,4,1,1,3,0,0,4,1,3,2,0,0
싱글,1,4,4,2,4,5,2,4,4,0,5,4,1,0
쓰이는,5,1,4,1,1,3,0,0,4,1,3,2,0,0
아나패스,4,5,5,3,7,8,4,3,4,1,4,2,2,1
아니냐는,3,2,1,0,2,2,0,3,2,1,1,1,0,3
아니라,7,3,10,9,3,2,5,2,7,2,3,2,5,0
아동,1,2,3,0,2,2,1,2,2,2,1,1,0,4
아들인,3,2,0,4,1,1,1,3,2,3,1,0,1,2
아레나,4,3,4,6,3,3,0,4,4,1,3,3,1,1
아마존,3,5,7,5,4,3,2,1,1,5,5,1,1,2
아시아타임즈,6,4,6,4,6,5,5,8,7,1,5,2,4,3
아에바,2,2,6,2,4,3,0,0,7,0,4,5,1,0
아우디,1,2,3,3,3,4,2,3,5,0,1,2,2,0
아우디가,1,2,3,3,3,4,2,3,5,0,1,2,2,0
아우디의,1,2,3,3,3,4,2,3,5,0,1,2,2,0
아이디어를,4,5,8,2,6,5,3,3,5,3,5,7,4,4
아이오닉,3,3,4,4,5,6,6,4,6,2,4,5,3,1
아이패드,8,12,7,6,6,6,13,12,14,8,6,3,6,5
아이폰,9,12,15,7,11,9,4,6,11,5,10,5,6,1
아이폰 17,5,9,7,5,8,7,4,4,8,3,6,4,5,1
아직,6,5,9,8,6,6,3,2,6,2,6,5,2,1
아카이브,3,3,4,4,5,6,6,4,6,2,4,5,3,1
안전,6,4,6,4,6,5,5,8,7,1,5,2,4,3
안정성을,2,1,8,2,6,4,2,1,3,2,4,2,0,2
안정적,2,1,8,2,6,4,2,1,3,2,4,2,0,2
안정적인,3,4,1,0,3,3,3,4,2,4,2,2,2,2
않고,6,5,5,5,3,6,2,3,6,4,6,5,2,2
않는다.,1,2,3,3,3,4,2,3,5,0,1,2,2,0
않았다,5,1,4,1,1,3,0,0,4,1,3,2,0,0
않은,5,1,4,1,1,3,0,0,4,1,3,2,0,0
않을,2,1,3,1,3,3,2,5,8,3,3,2,1,2
알려졌다.,3,5,4,2,7,10,1,5,4,0,4,2,5,0
암모니아,0,0,5,2,3,1,0,1,2,0,3,2,0,1
앞당겨,5,5,3,4,5,6,4,4,5,4,5,2,8,1
앞두고,11,11,13,6,13,13,5,9,16,7,11,9,9,8
앞에서,0,0,0,0,0,0,6,6,0,12,0,0,0,60
앞으로도,3,3,6,5,5,6,6,4,7,2,6,7,3,1
앞좌석,1,2,3,3,3,4,2,3,5,0,1,2,2,0
애니메이션,0,1,1,2,2,2,1,3,1,0,1,0,3,0
애플,36,55,53,40,51,43,44,41,55,23,44,30,43,18
애플은,2,4,4,4,0,0,1,0,4,2,2,3,2,1
애플을,4,3,8,2,3,2,0,2,3,2,4,1,1,0
애플의,10,11,11,4,9,8,12,14,13,8,8,1,5,4
애플이,2,4,4,4,0,0,1,0,4,2,2,3,2,1
액션,1,1,3,5,3,3,3,5,5,2,3,1,5,2
앱스토어,0,1,1,3,1,1,0,0,1,0,2,2,2,0
야외에서도,1,4,5,7,5,3,3,2,2,1,3,3,2,1
양산,5,6,3,5,8,9,5,6,7,5,7,2,12,2
양산을,11,11,9,14,17,16,6,10,11,8,15,10,12,1
양수도,3,2,0,4,1,1,1,3,2,3,1,0,1,2
어떤,10,7,10,11,7,10,11,12,14,2,6,3,7,1
업계,1,5,1,3,4,4,6,9,7,3,5,1,2,2
업계에,3,3,2,2,4,3,0,3,6,1,4,7,3,3
업계의,3,3,2,2,4,3,0,3,6,1,4,7,3,3
업그레이드,0,1,2,2,6,2,4,2,3,1,4,1,3,1
업데이트,2,1,4,1,0,1,2,0,2,1,1,0,1,0
업무,4,5,8,5,0,1,3,0,6,3,3,3,3,1
업무에,2,4,4,4,0,0,1,0,4,2,2,3,2,1
업체,6,8,5,10,8,7,3,6,9,3,6,8,6,4
업체들도,6,6,6,10,12,10,2,6,6,4,10,8,4,0
업체들이,3,3,5,3,6,4,1,2,4,2,5,7,0,1
업황,10,12,6,2,7,10,5,9,6,11,5,5,4,4
없는,5,3,10,3,4,4,1,2,6,2,4,4,2,2
없다,5,3,10,3,4,4,1,2,6,2,4,4,2,2
없이,1,0,1,1,1,0,2,0,2,0,0,0,0,0
에너지,4,3,4,6,3,3,0,4,4,1,3,3,1,1
에디션,0,2,2,5,0,0,0,0,0,0,0,1,4,0
에서,3,4,5,7,5,6,6,4,6,2,4,5,5,1
에스컬레이드,6,6,6,10,12,10,2,6,6,4,10,8,4,0
에이엔피,2,1,8,2,6,4,2,1,3,2,4,2,0,2
엑스리얼,3,5,6,4,4,3,2,1,1,5,5,1,1,1
엑시머,3,5,4,2,7,10,1,5,4,0,4,2,5,0
엔비디아,15,10,16,8,7,10,4,5,13,6,10,10,6,4
엔씨소프트,1,1,3,5,3,3,3,5,5,2,3,1,5,2
엔터테인먼트,4,3,4,6,3,3,0,4,4,1,3,3,1,1
엘디티,4,5,5,3,7,8,4,3,4,1,4,2,2,1
엘코스,0,1,3,5,5,3,2,2,4,0,5,0,2,0
여러,4,3,8,2,3,2,0,2,3,2,4,1,1,0
역량을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
역시,1,2,3,3,3,4,2,3,5,0,1,2,2,0
역임하며,2,3,3,1,6,4,1,2,3,1,3,3,5,1
역할을,4,3,8,5,5,5,2,1,9,5,9,5,2,1
연간,12,14,9,12,18,16,14,18,16,10,14,8,8,4
연결해,6,2,2,3,2,2,4,4,4,1,4,0,2,0
연구원,2,2,2,1,1,2,1,1,2,3,1,1,1,0
연구원은,12,20,4,6,12,15,11,17,13,15,9,5,11,5
연도별,2,2,2,3,5,4,7,4,8,4,3,1,1,2
연료전지,0,0,5,2,3,1,0,1,2,0,3,2,0,1
연속,3,3,4,4,5,6,6,4,6,2,4,5,3,1
연합,2,2,1,0,1,1,1,2,2,2,1,0,1,10
연합뉴스,0,0,0,0,0,0,6,6,0,12,0,0,0,60
연휴,1,2,3,0,2,2,1,2,2,2,1,1,0,4
열기를,2,2,2,1,1,2,1,1,2,3,1,1,1,0
열린,0,0,0,0,0,0,6,6,0,12,0,0,0,60
영국,4,3,4,6,3,3,0,4,4,1,3,3,1,1
영리,1,0,2,0,0,0,0,0,1,0,0,0,0,1
영문,2,2,6,6,3,2,1,2,3,3,3,5,0,2
영상을,0,1,3,5,5,3,2,2,4,0,5,0,2,0
영업비밀,1,2,2,1,2,3,2,3,4,2,4,2,1,1
영업이익,6,8,3,2,6,6,12,12,10,6,4,0,4,4
영업이익과,2,2,2,3,5,4,7,4,8,4,3,1,1,2
영업이익은,5,10,1,3,7,6,8,11,8,8,5,2,5,4
영업이익을,2,2,2,3,5,4,7,4,8,4,3,1,1,2
