org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
맥북,3,2,1,2,2,10,2,2,4,5,4,2,4,0
맥주,1,0,1,0,0,0,0,0,1,2,1,0,1,0
맺어,4,8,1,3,3,1,0,2,3,2,3,7,3,1
머니투데이방송,1,2,0,0,0,0,0,3,0,2,1,1,2,1
멀티-다이,3,2,1,5,5,2,1,3,3,5,3,3,3,0
멀티플랫폼,4,3,1,4,2,5,2,2,5,3,4,3,6,2
메가,2,3,0,1,0,0,1,2,0,1,4,3,0,4
메로이,2,1,0,2,0,0,1,1,0,1,1,0,3,0
메모리,11,16,8,13,2,2,5,12,6,19,12,14,9,17
메쉬,4,2,4,6,4,0,2,1,7,6,6,2,3,2
메이트,4,3,3,4,3,1,2,4,3,11,3,3,8,5
메인,4,5,1,3,1,3,0,4,5,7,4,5,4,2
메인보드,3,2,2,5,3,7,1,0,3,7,3,1,6,1
메타,29,19,6,21,17,10,9,15,31,30,25,8,21,6
메타가,5,2,0,3,2,2,1,1,4,8,5,0,4,0
메타는,9,5,2,8,4,2,2,4,8,15,8,1,8,2
메타버스,5,3,1,5,3,2,3,2,2,3,4,1,4,1
메타의,10,5,1,8,5,4,4,3,6,11,9,1,8,1
메트로신문,9,5,5,7,3,2,1,5,5,5,10,2,7,3
면서도,4,5,1,6,3,0,2,1,2,3,3,4,5,6
명단에,5,3,2,3,4,2,3,8,3,4,8,4,3,3
모니터,22,18,11,19,10,24,9,19,22,25,22,20,21,11
모니터가,3,2,3,3,2,9,1,3,3,4,4,4,3,2
모니터다.,3,2,1,2,2,10,2,2,4,5,4,2,4,0
모니터에,3,2,1,2,2,10,2,2,4,5,4,2,4,0
모델인,8,10,4,4,8,4,4,4,6,8,6,6,8,4
모두,6,4,5,8,1,6,10,6,8,8,7,2,4,1
모듈,19,19,10,16,9,9,3,13,21,20,19,12,17,7
모듈과,4,3,1,2,3,2,1,2,7,3,3,1,3,0
모듈은,4,3,1,2,3,2,1,2,7,3,3,1,3,0
모든,8,6,1,10,7,6,2,6,10,12,6,4,6,0
모바일,7,4,3,8,3,12,2,4,8,8,7,5,10,5
모바일용,3,4,3,3,3,1,1,9,4,2,5,7,2,4
모습을,4,2,3,5,2,3,9,2,2,6,5,3,4,1
모인,6,6,2,6,2,1,1,2,2,8,5,4,6,5
목표가,3,4,1,3,1,0,1,4,1,4,4,1,3,2
목표가를,2,4,2,4,1,0,2,4,1,5,3,3,2,4
목표주가,2,2,1,3,1,0,1,1,1,2,3,0,1,1
목표주가를,4,5,2,6,2,2,1,6,5,6,7,7,5,4
몬길,7,4,3,8,3,12,2,4,8,8,7,5,10,5
몬스터,3,1,2,4,1,7,0,2,3,5,3,2,4,3
무탄소,2,3,0,1,0,0,1,2,0,1,4,3,0,4
무한,2,2,1,2,1,1,2,3,3,6,2,3,4,3
문의,1,0,8,2,3,0,2,1,1,1,0,0,1,0
문제가,3,1,3,4,0,0,0,3,2,2,4,0,1,1
문제에,8,6,4,8,3,4,4,5,6,8,9,6,8,5
문제와,3,1,3,4,0,0,0,3,2,2,4,0,1,1
문화,0,0,1,1,0,0,4,0,2,1,2,1,0,0
묻자,0,0,1,1,0,1,8,0,0,1,1,0,0,0
물량을,5,4,2,2,3,2,1,6,2,3,5,7,4,4
물론,9,7,2,6,4,12,3,9,7,8,9,5,7,1
미국,30,22,17,35,20,14,15,21,27,27,33,11,24,16
미디어,11,7,8,12,3,4,10,7,7,11,10,4,10,3
미디어데이가,0,0,1,1,0,1,8,0,0,1,1,0,0,0
미디어펜,3,0,3,3,0,0,2,1,1,5,3,1,3,2
미래,22,13,12,16,6,6,6,11,12,15,24,9,15,9
미분양,5,3,4,8,2,4,7,5,4,7,6,2,3,5
미세스,2,1,0,2,0,0,1,1,0,1,1,0,3,0
민지혜,4,8,1,3,3,1,0,2,3,2,3,7,3,1
밀도,3,0,25,6,11,0,5,3,6,4,1,0,3,2
밀려,5,5,4,3,1,0,2,2,1,5,5,5,3,7
바꿔,1,1,1,1,1,0,3,1,1,1,1,1,2,5
바란다.,0,0,1,0,0,0,0,1,1,1,0,0,1,0
바이오,9,5,5,7,3,2,1,5,5,5,10,2,7,3
바탕으로,5,3,10,6,5,5,4,4,9,7,3,2,4,1
박동원의,0,0,0,0,0,1,3,0,0,0,1,0,1,0
박동원이,0,0,0,0,0,1,3,0,0,0,1,0,1,0
박성제,5,3,2,3,4,2,3,8,3,4,8,4,3,3
박종현,2,2,1,3,1,0,1,1,1,2,3,0,1,1
박종훈,7,5,2,4,4,1,1,3,5,3,5,2,5,0
박준모,3,0,3,3,0,0,2,1,1,5,3,1,3,2
박철완,2,3,0,2,1,0,2,2,0,2,6,2,0,2
반기,2,2,1,3,1,0,1,1,1,2,3,0,1,1
반도체,36,52,12,29,21,7,11,21,19,30,38,43,26,33
반도체다.,3,6,1,2,2,1,2,3,2,3,5,4,3,6
반드시,8,5,2,2,4,2,0,3,4,5,7,1,4,1
반면,4,3,2,5,2,0,1,3,4,7,3,1,4,2
반발,2,3,0,1,0,0,1,2,0,1,4,3,0,4
반사형,9,6,2,5,6,3,4,6,16,7,7,2,6,0
반여2동,0,0,1,0,0,0,0,1,0,0,2,0,0,0
반영해,2,4,2,4,1,0,2,4,1,5,3,3,2,4
발광재료,7,5,2,5,3,1,2,9,2,5,7,4,4,2
발달장애,7,3,4,5,1,1,4,6,2,4,7,2,4,3
발령,8,6,4,8,3,4,4,5,6,8,9,6,8,5
발전량,2,3,0,1,0,0,1,2,0,1,4,3,0,4
발전설비,4,5,2,6,2,2,1,6,5,6,7,7,5,4
밝혔다.,47,39,33,42,40,19,25,26,49,38,41,21,35,23
방식,4,3,2,5,2,0,1,3,4,7,3,1,4,2
방식의,4,3,2,5,2,0,1,3,4,7,3,1,4,2
방안을,1,1,1,1,1,0,3,1,1,1,1,1,2,5
방지,8,6,4,7,3,3,2,4,5,8,5,4,9,2
배우로는,2,1,0,2,0,0,1,1,0,1,1,0,3,0
배터리,23,19,11,20,9,5,5,10,12,23,23,11,20,12
배터리솔루션,2,3,0,2,1,0,2,2,0,2,6,2,0,2
백화점,8,6,4,8,3,4,4,5,6,8,9,6,8,5
뱅크,0,0,0,0,0,0,8,0,0,0,0,0,0,8
버드배스,4,3,2,5,2,0,1,3,4,7,3,1,4,2
버추얼,4,3,1,4,2,5,2,2,5,3,4,3,6,2
버터,0,0,1,0,0,0,0,1,1,1,0,0,1,0
버터를,0,0,1,0,0,0,0,1,1,1,0,0,1,0
버터의,0,0,1,0,0,0,0,1,1,1,0,0,1,0
번인,3,2,3,3,2,9,1,3,3,4,4,4,3,2
벌인,4,8,1,3,3,1,0,2,3,2,3,7,3,1
베가라스,4,3,0,5,3,3,1,3,5,6,3,2,3,0
베갈라스,3,2,1,5,5,2,1,3,3,5,3,3,3,0
베트남,3,7,3,2,3,1,1,5,4,3,4,4,3,2
벤더로,3,4,1,3,0,2,0,3,4,6,3,3,3,2
벤츠,8,10,4,4,8,4,4,4,6,8,6,6,8,4
보고,8,3,0,8,3,2,7,2,4,9,8,0,7,0
보급률,2,1,2,2,2,0,0,1,0,5,1,0,4,2
보는,1,1,0,1,0,0,2,1,1,2,3,1,0,0
보도자료,1,0,8,2,3,0,2,1,1,1,0,0,1,0
보상금,2,3,0,1,0,0,1,2,0,1,4,3,0,4
보상체계,5,5,4,3,1,0,2,2,1,5,5,5,3,7
보안,8,4,5,7,4,2,3,11,5,6,12,4,4,4
보여준다.,4,2,2,4,2,2,1,2,2,5,4,3,4,1
보유하고,9,7,2,9,4,4,2,7,9,14,12,7,9,4
보이고,5,3,1,5,3,2,3,2,2,3,4,1,4,1
보인다.,9,6,6,7,4,2,4,10,5,6,10,8,7,10
보일,4,3,2,5,2,0,1,3,4,7,3,1,4,2
보호,8,6,4,7,3,3,2,4,5,8,5,4,9,2
본격,4,5,2,2,4,2,2,2,3,4,3,3,4,2
본격적인,15,15,6,8,12,5,5,7,11,11,11,8,13,4
본선,2,0,1,3,1,0,0,1,1,3,4,0,1,1
본질을,1,1,0,1,0,0,2,1,1,2,3,1,0,0
본체,0,0,1,0,0,0,0,1,1,1,0,0,1,0
부담을,0,0,1,1,0,1,8,0,0,1,1,0,0,0
부문,13,13,8,12,9,10,5,18,13,13,20,13,14,10
부문에,4,5,4,3,3,6,1,4,5,3,5,2,6,3
부문에서,5,2,0,3,2,2,1,1,4,8,5,0,4,0
부산,0,0,1,0,0,0,0,1,0,0,2,0,0,0
부장,9,5,5,7,3,2,1,5,5,5,10,2,7,3
부품,12,12,6,10,5,3,4,5,8,13,9,6,12,5
부품을,8,10,4,4,8,4,4,4,6,8,6,6,8,4
북미,3,1,0,5,1,0,1,1,0,1,2,0,3,0
분류,8,6,4,7,3,3,2,4,5,8,5,4,9,2
분배하는,1,1,1,2,1,0,2,1,1,1,1,1,1,5
분석해서,1,2,0,0,0,0,0,3,0,2,1,1,2,1
분야,24,17,9,20,16,9,6,17,15,20,22,12,18,5
분야는,9,5,5,7,3,2,1,5,5,5,10,2,7,3
분야에,4,8,1,3,3,1,0,2,3,2,3,7,3,1
분야에서,21,19,8,24,19,9,6,14,21,24,18,11,18,3
분야에서는,4,5,2,2,4,2,2,2,3,4,3,3,4,2
분야의,12,9,3,15,9,6,3,9,14,19,9,5,10,2
분위기가,0,0,0,0,0,1,3,0,0,0,1,0,1,0
분쟁이,2,3,0,2,1,0,2,2,0,2,6,2,0,2
브레이커스,4,3,1,4,2,5,2,2,5,3,4,3,6,2
브레이크뉴스,2,2,0,2,3,2,1,0,3,3,3,2,1,1
브로드컴,3,4,1,3,0,2,0,3,4,6,3,3,3,2
블루라이트,6,6,2,6,2,9,3,5,11,10,4,3,6,0
비롯해,4,3,1,4,2,5,2,2,5,3,4,3,6,2
비전옥스,15,24,3,11,11,3,2,6,7,10,13,19,10,3
비전옥스와,5,8,1,3,4,1,2,2,3,3,5,6,3,1
비전옥스의,4,8,1,3,3,1,0,2,3,2,3,7,3,1
비중,1,2,0,0,0,0,0,3,0,2,1,1,2,1
비즈니스,4,2,4,6,4,0,2,1,7,6,6,2,3,2
비판적,1,1,0,1,0,0,2,1,1,2,3,1,0,0
비해,6,5,2,3,2,1,1,8,2,4,6,3,2,2
비핵심,15,10,6,11,5,4,2,12,8,8,15,5,10,4
빛샘전자,6,5,1,3,4,3,0,3,5,5,6,4,3,3
빠르게,3,6,1,2,2,1,2,3,2,3,5,4,3,6
빠른,3,2,3,3,2,9,1,3,3,4,4,4,3,2
사고,4,2,3,5,0,0,2,4,3,4,7,1,1,1
사고로,1,1,0,1,0,0,2,1,1,2,3,1,0,0
사고이다.,1,1,0,1,0,0,2,1,1,2,3,1,0,0
사과,0,0,1,0,0,0,0,1,1,1,0,0,1,0
사과의,0,0,1,0,0,0,0,1,1,1,0,0,1,0
사실상,8,10,4,4,8,4,4,4,6,8,6,6,8,4
사업,27,26,13,24,12,7,6,29,17,23,39,20,20,15
사업에,9,5,5,7,3,2,1,5,5,5,10,2,7,3
사업을,13,10,7,13,5,4,2,11,10,11,17,9,12,7
사업이다.,5,6,1,3,2,2,0,4,3,3,4,5,3,0
사업화,23,13,6,5,12,6,2,9,12,14,21,3,12,3
사용,8,6,4,7,3,3,2,4,5,8,5,4,9,2
사용된다.,2,1,0,2,0,0,1,1,0,1,1,0,3,0
사용할,14,10,5,15,11,25,5,11,17,21,14,10,13,2
사이니지,7,5,7,10,9,0,2,2,13,10,11,3,5,6
사이니지를,7,5,7,10,9,0,2,2,13,10,11,3,5,6
사장,17,12,9,15,5,5,5,16,10,14,19,9,11,8
사장은,13,10,3,9,5,3,3,16,5,8,12,7,7,3
사전,0,0,1,1,0,1,8,0,0,1,1,0,0,0
사진,7,7,4,7,3,7,2,3,6,10,7,4,7,6
사측에,1,1,1,1,1,0,3,1,1,1,1,1,2,5
사피엔반도체,6,5,1,3,4,3,0,3,5,5,6,4,3,3
사피엔반도체가,6,5,1,3,4,3,0,3,5,5,6,4,3,3
사피엔반도체는,6,5,1,3,4,3,0,3,5,5,6,4,3,3
사회,9,5,5,7,3,2,1,5,5,5,10,2,7,3
사회공헌,4,5,4,3,3,6,1,4,5,3,5,2,6,3
사회적,2,0,1,3,1,0,0,1,1,3,4,0,1,1
산업,35,23,14,24,15,8,9,24,17,23,34,15,20,11
산업용,23,16,7,14,12,5,3,8,12,14,16,8,16,2
산업의,16,9,4,4,8,4,1,6,8,10,14,2,8,2
산정,7,7,6,6,3,0,10,4,3,7,7,7,5,18
산학연,23,13,6,5,12,6,2,9,12,14,21,3,12,3
삶의,1,1,0,1,0,0,2,1,1,2,3,1,0,0
삼성,20,17,16,20,13,12,21,14,17,28,24,18,18,40
삼성그룹,1,1,1,2,1,0,2,1,1,1,1,1,1,5
삼성그룹노조연대는,1,1,1,2,1,0,2,1,1,1,1,1,1,5
삼성노조연대,2,2,2,3,2,0,6,2,2,2,2,2,3,10
삼성노조연대는,7,8,6,6,3,0,6,4,3,7,7,7,5,17
삼성디스플레이,80,69,33,43,42,27,29,61,48,59,80,44,55,57
삼성디스플레이는,20,16,7,15,7,7,6,20,11,15,20,12,13,8
삼성디스플레이에,6,5,2,3,2,1,1,8,2,4,6,3,2,2
삼성디스플레이의,11,9,4,5,5,3,2,14,4,7,11,10,6,6
삼성라이온즈파크에서,0,0,0,0,0,0,1,0,0,0,0,0,0,2
삼성생명,1,2,1,1,1,0,1,1,1,1,1,1,1,5
삼성은,8,7,4,8,4,1,1,3,2,13,6,4,10,7
삼성의,6,6,2,6,2,1,1,2,2,8,5,4,6,5
삼성이,6,6,2,6,2,1,1,2,2,8,5,4,6,5
삼성전기,7,3,4,5,1,1,4,6,2,4,7,2,4,3
삼성전기가,4,5,1,6,3,0,2,1,2,3,3,4,5,6
삼성전기는,11,8,5,11,4,1,6,7,4,7,10,6,9,9
삼성전자,76,72,44,76,43,24,42,75,56,80,88,76,68,92
삼성전자가,8,8,3,8,3,2,3,5,5,14,7,7,10,8
삼성전자는,21,20,12,17,12,4,6,14,14,26,22,20,19,23
삼성전자서비스,5,3,2,3,4,2,3,8,3,4,8,4,3,3
삼성전자서비스는,5,3,2,3,4,2,3,8,3,4,8,4,3,3
삼성전자에,5,4,2,2,3,2,1,6,2,3,5,7,4,4
삼성전자의,1,2,1,1,1,0,1,1,1,1,1,1,1,5
상대적으로,3,6,1,2,2,1,2,3,2,3,5,4,3,6
상무,9,5,5,7,3,2,1,5,5,5,10,2,7,3
상무는,2,4,2,1,1,2,0,2,2,0,4,3,0,2
상무의,2,3,0,2,1,0,2,2,0,2,6,2,0,2
상반기,20,19,10,14,14,5,6,16,12,24,16,10,18,10
상상을,3,0,3,3,0,0,2,1,1,5,3,1,3,2
상생세일,6,6,2,6,2,9,3,5,11,10,4,3,6,0
상승하며,6,5,2,3,2,1,1,8,2,4,6,3,2,2
상승할,1,3,1,3,0,0,1,3,0,3,1,3,1,4
상위에,5,3,1,5,3,2,3,2,2,3,4,1,4,1
상장,5,3,4,8,2,4,7,5,4,7,6,2,3,5
상장사,3,6,1,2,2,1,2,3,2,3,5,4,3,6
상장을,7,5,2,4,4,1,1,3,5,3,5,2,5,0
상재가,0,0,1,1,0,1,8,0,0,1,1,0,0,0
상태가,0,0,0,0,0,0,5,0,0,0,1,0,0,0
상품,5,3,4,8,2,4,7,5,4,7,6,2,3,5
상한,1,1,1,2,1,0,3,1,1,1,1,1,1,5
상한선을,5,5,4,3,1,0,2,2,1,5,5,5,3,7
상한제,1,1,1,1,1,0,3,1,1,1,1,1,2,5
상향,11,14,4,11,5,1,5,9,7,13,15,8,8,13
상향조정하고,2,4,2,4,1,0,2,4,1,5,3,3,2,4
상호운용성,5,2,3,1,0,0,1,1,1,2,5,1,0,1
상황이다.,3,1,3,4,0,0,0,3,2,2,4,0,1,1
상회할,2,4,2,4,1,0,2,4,1,5,3,3,2,4
새로운,28,20,18,36,21,13,20,17,30,44,26,12,25,8
새만금,2,3,0,2,1,0,2,2,0,2,6,2,0,2
색상,3,2,3,3,2,9,1,3,3,4,4,4,3,2
생각하는,1,1,0,1,0,0,2,1,1,2,3,1,0,0
생산,44,44,14,32,22,14,8,31,25,35,46,35,30,21
생산되는,2,3,0,1,0,0,1,2,0,1,4,3,0,4
생산라인,22,29,4,14,15,4,0,7,9,12,17,22,12,3
생산량이,2,2,1,2,1,1,2,3,3,6,2,3,4,3
샤오미,9,7,4,7,4,4,2,5,6,9,6,6,10,2
서버,3,4,1,3,0,2,0,3,4,6,3,3,3,2
서비스,10,6,6,11,6,6,10,13,7,11,14,6,6,8
서비스는,5,3,2,3,4,2,3,8,3,4,8,4,3,3
서울특별시,9,5,5,7,3,2,1,5,5,5,10,2,7,3
서포터즈,5,3,4,8,2,4,7,5,4,7,6,2,3,5
선발,0,0,0,0,0,1,11,0,0,0,3,0,1,0
선보이면서,4,3,2,5,2,0,1,3,4,7,3,1,4,2
선보인다.,0,0,1,0,0,0,0,1,1,1,0,0,1,0
선수,4,2,5,7,4,1,15,1,7,7,8,2,3,2
선익시스템,12,16,8,11,9,5,4,11,11,9,16,9,9,6
선익시스템은,5,3,1,5,3,2,3,2,2,3,4,1,4,1
선익시스템이,5,3,1,5,3,2,3,2,2,3,4,1,4,1
선점하고,6,5,2,3,2,1,1,8,2,4,6,3,2,2
선정,4,5,4,3,3,6,1,4,5,3,5,2,6,3
선택을,1,1,0,1,0,0,2,1,1,2,3,1,0,0
선택적으로,2,2,0,2,3,2,1,0,3,3,3,2,1,1
설계,9,9,2,6,4,5,0,6,9,11,9,7,6,5
설명했다.,4,3,1,2,3,2,1,2,7,3,3,1,3,0
설명했습니다.,2,4,2,4,1,0,2,4,1,5,3,3,2,4
설문,2,1,0,2,0,0,1,1,0,1,1,0,3,0
설비,14,13,2,9,6,3,5,17,4,11,19,10,6,6
설비투자,5,5,0,2,2,2,1,6,2,4,6,4,2,2
성과급,10,11,9,10,6,0,16,7,6,10,10,10,9,33
성과급으로,5,5,4,3,1,0,2,2,1,5,5,5,3,7
성과급을,2,2,2,2,2,0,8,2,2,2,2,2,3,11
성과급제도를,1,1,1,2,1,0,2,1,1,1,1,1,1,5
성과는,2,2,0,2,3,2,1,0,3,3,3,2,1,1
성과를,4,6,4,4,3,2,0,4,5,3,8,4,2,3
성과와,7,4,2,1,4,2,1,3,4,4,7,1,4,1
성능,3,2,1,2,2,10,2,2,4,5,4,2,4,0
성능을,3,2,2,5,3,7,1,0,3,7,3,1,6,1
성분이,0,0,8,2,6,0,1,1,4,3,0,0,1,1
성장,22,25,8,17,10,6,3,12,14,17,22,18,17,7
성장세를,4,3,2,5,2,0,1,3,4,7,3,1,4,2
성장을,13,8,7,12,5,2,2,8,9,12,13,3,11,5
성장이,4,3,2,5,2,0,1,3,4,7,3,1,4,2
성장할,6,5,1,3,4,3,0,3,5,5,6,4,3,3
세계,27,26,9,21,14,8,6,11,18,26,23,14,25,14
세계관을,2,2,0,1,3,3,0,1,2,1,2,2,3,0
세계를,3,1,2,4,1,7,0,2,3,5,3,2,4,3
세계에서,3,1,2,4,1,7,0,2,3,5,3,2,4,3
세븐나이츠,3,1,2,4,1,7,0,2,3,5,3,2,4,3
세액공제,5,5,0,2,2,2,1,6,2,4,6,4,2,2
센서,12,8,2,8,9,4,1,4,7,9,9,4,5,0
센서를,2,2,0,2,3,2,1,0,3,3,3,2,1,1
소니,5,2,5,8,4,0,2,2,7,8,7,2,3,3
소비자,2,0,1,3,1,0,0,1,1,3,4,0,1,1
소상공인,7,3,4,5,1,1,4,6,2,4,7,2,4,3
소식을,5,3,2,3,4,2,3,8,3,4,8,4,3,3
소액결제,3,1,3,4,0,0,0,3,2,2,4,0,1,1
소재,27,23,13,23,10,6,6,12,15,26,24,12,25,13
소폭,6,5,2,3,2,1,1,8,2,4,6,3,2,2
소프트웨어,8,10,4,4,8,4,4,4,6,8,6,6,8,4
소프트웨어를,6,6,2,6,2,9,3,5,11,10,4,3,6,0
속도를,8,8,1,5,5,3,2,5,5,7,12,6,3,5
속에서도,1,1,0,1,0,0,2,1,1,2,3,1,0,0
손쉽게,3,3,3,4,5,0,0,1,6,4,5,1,2,4
손절가,1,2,0,0,0,0,0,3,0,2,1,1,2,1
솔루션,7,5,2,4,4,1,1,3,5,3,5,2,5,0
솔루션으로,4,2,4,6,4,0,2,1,7,6,6,2,3,2
솔루션은,4,3,1,2,3,2,1,2,7,3,3,1,3,0
솔루션을,16,12,5,14,13,8,6,12,28,15,13,5,13,0
송고,0,0,0,0,0,0,1,0,0,0,0,0,0,2
송전망,2,3,0,1,0,0,1,2,0,1,4,3,0,4
수도,0,0,0,0,0,0,3,0,0,0,1,0,0,0
수도권,2,3,0,1,0,0,1,2,0,1,4,3,0,4
수랭,3,2,2,5,3,7,1,0,3,7,3,1,6,1
수상,5,3,2,3,4,2,3,8,3,4,8,4,3,3
수소,2,3,0,2,1,0,2,2,0,2,6,2,0,2
수요,6,6,3,6,3,0,2,2,4,8,8,2,4,4
수익,4,2,4,6,4,0,2,1,7,6,6,2,3,2
수익률,6,5,1,5,3,2,3,5,2,5,5,2,6,2
수익성,11,12,8,9,9,3,4,25,8,7,15,17,6,10
수익성이,6,5,2,3,2,1,1,8,2,4,6,3,2,2
수주,8,14,4,7,5,1,4,11,5,9,14,7,6,6
수주를,5,8,1,3,4,1,2,2,3,3,5,6,3,1
수준에,3,0,3,3,0,0,2,1,1,5,3,1,3,2
수직,1,1,1,1,1,0,5,1,1,1,1,1,1,6
순으로,4,5,2,6,2,2,1,6,5,6,7,7,5,4
숭실사이버대,3,0,3,3,0,0,2,1,1,5,3,1,3,2
스마일게이트,4,3,1,4,2,5,2,2,5,3,4,3,6,2
스마트글라스,5,2,0,3,2,2,1,1,4,8,5,0,4,0
스마트글라스가,5,2,0,3,2,2,1,1,4,8,5,0,4,0
스마트글라스와,5,2,0,3,2,2,1,1,4,8,5,0,4,0
스마트글래스,4,3,2,5,2,0,1,3,4,7,3,1,4,2
스마트워치,6,8,6,9,15,3,4,6,6,13,8,4,4,4
스마트워치를,6,8,6,9,15,3,4,6,6,13,8,4,4,4
스마트폰,25,22,12,25,10,7,6,16,18,40,19,15,30,16
스마트폰과,3,4,1,3,0,2,0,3,4,6,3,3,3,2
스위츠,0,0,1,0,0,0,0,1,1,1,0,0,1,0
스위칭,5,6,1,3,2,2,0,4,3,3,4,5,3,0
스코어보드,4,2,4,6,4,0,2,1,7,6,6,2,3,2
스탠드,3,2,3,3,2,9,1,3,3,4,4,4,3,2
스테이츠,0,0,1,0,0,0,0,1,1,1,0,0,1,0
스퍼터,4,8,1,3,3,1,0,2,3,2,3,7,3,1
스페셜,4,3,1,4,2,5,2,2,5,3,4,3,6,2
스페인,7,3,6,10,5,7,2,3,10,11,9,4,7,5
스포츠,4,2,5,7,4,0,6,1,9,7,8,3,3,2
시간에,0,0,1,1,0,1,8,0,0,1,1,0,0,0
시간이,8,10,4,4,8,4,4,4,6,8,6,6,8,4
시노펙스,3,4,1,3,0,2,0,3,4,6,3,3,3,2
시리즈,10,9,3,11,6,12,4,8,16,16,7,5,9,0
시리즈는,9,8,4,11,5,16,4,5,14,17,7,4,12,1
시리즈의,11,9,3,17,11,9,3,10,15,17,9,6,10,0
시범사업,0,0,1,0,0,0,0,1,0,0,2,0,0,0
시세의,1,2,0,0,0,0,0,3,0,2,1,1,2,1
시스템,7,6,7,7,3,6,1,7,7,5,9,2,7,4
시장에,10,9,5,9,11,2,3,6,8,10,9,4,7,2
시장에서,26,28,13,21,16,9,7,23,21,29,27,18,21,13
시장에서는,7,5,2,5,3,1,2,9,2,5,7,4,4,2
시장에서의,4,3,2,5,2,0,1,3,4,7,3,1,4,2
시장은,3,4,3,5,7,1,2,3,3,7,4,2,2,2
시장을,8,8,3,11,5,0,3,4,6,10,6,5,9,8
시장이,4,3,2,5,2,0,1,3,4,7,3,1,4,2
시장조사업체,5,5,0,2,2,2,1,6,2,4,6,4,2,2
시장컨센서스,2,4,2,4,1,0,2,4,1,5,3,3,2,4
시장확대,6,5,2,3,2,1,1,8,2,4,6,3,2,2
시즌,0,0,0,1,0,1,9,0,1,1,3,0,0,0
시즌을,0,0,1,1,0,1,8,0,0,1,1,0,0,0
시청하실,1,2,0,0,0,0,0,3,0,2,1,1,2,1
시험,5,2,3,1,0,0,1,1,1,2,5,1,0,1
식각,4,5,1,6,3,0,2,1,2,3,3,4,5,6
신규,22,26,8,23,11,10,10,14,15,21,20,20,17,10
신기술,7,5,2,5,3,1,2,9,2,5,7,4,4,2
신길5동,3,1,2,4,1,7,0,2,3,5,3,2,4,3
신뢰성을,3,4,1,3,0,2,0,3,4,6,3,3,3,2
신작,4,3,1,4,2,5,2,2,5,3,4,3,6,2
신장성,2,3,0,1,0,0,1,2,0,1,4,3,0,4
신제품,2,0,1,3,1,0,0,1,1,3,4,0,1,1
신한,0,0,0,0,0,0,8,0,0,0,0,0,0,8
신한투자증권은,2,4,2,4,1,0,2,4,1,5,3,3,2,4
신해남,2,3,0,1,0,0,1,2,0,1,4,3,0,4
실리콘,5,8,1,3,4,1,2,2,3,3,5,6,3,1
실수로,0,0,0,0,0,1,3,0,0,0,1,0,1,0
실적,19,23,9,16,6,4,7,20,9,22,21,19,14,21
실적발표,3,6,1,2,2,1,2,3,2,3,5,4,3,6
실적을,13,15,5,11,7,2,6,14,6,11,16,9,9,14
실적이,3,6,1,2,2,1,2,3,2,3,5,4,3,6
실제,23,20,11,14,13,7,6,17,13,17,22,11,17,9
실천적,1,1,0,1,0,0,2,1,1,2,3,1,0,0
실현한,5,3,1,5,3,2,3,2,2,3,4,1,4,1
심각한,3,1,3,4,0,0,0,3,2,2,4,0,1,1
심화,5,5,4,3,1,0,2,2,1,5,5,5,3,7
싱글,11,8,2,15,12,8,3,9,13,17,9,7,9,0
쌓이고,3,0,3,3,0,0,2,1,1,5,3,1,3,2
아나패스,3,7,3,2,3,1,1,5,4,3,4,4,3,2
아니다,4,5,1,6,3,0,2,1,2,3,3,4,5,6
아니라,18,15,14,22,9,11,5,9,14,23,26,13,16,11
아닌,1,1,1,1,1,0,3,1,1,1,1,1,2,5
아레나,4,2,4,6,4,0,2,1,7,6,6,2,3,2
아마존,6,3,3,8,3,0,1,4,5,10,7,1,5,3
아시아타임즈,8,6,4,8,3,4,4,5,6,8,9,6,8,5
아이리프,2,1,0,2,0,0,1,1,0,1,1,0,3,0
아이오닉,4,5,4,3,3,6,1,4,5,3,5,2,6,3
아이폰,14,10,4,9,4,4,3,9,8,18,13,7,12,3
아이폰 17,5,6,1,3,2,2,0,4,3,3,4,5,3,0
아카이브,4,5,4,3,3,6,1,4,5,3,5,2,6,3
안경,5,3,1,5,3,2,3,2,2,3,4,1,4,1
안산사이언스밸리,5,2,3,1,0,0,1,1,1,2,5,1,0,1
안산시,5,2,3,1,0,0,1,1,1,2,5,1,0,1
안정성을,3,4,1,3,0,2,0,3,4,6,3,3,3,2
안정적,3,4,1,3,0,2,0,3,4,6,3,3,3,2
안정적인,5,6,4,9,4,7,3,4,4,12,6,4,8,5
안타,0,0,0,0,0,0,3,0,0,0,1,0,0,0
안타를,0,0,0,0,0,1,3,0,0,0,1,0,1,0
않았다.,0,0,0,0,0,1,3,0,0,0,1,0,1,0
않지만,0,0,0,0,0,0,3,0,0,0,1,0,0,0
알려졌다.,14,16,3,16,9,2,7,7,8,13,12,13,15,10
알바노가,0,0,1,1,0,1,8,0,0,1,1,0,0,0
알바노의,0,0,1,1,0,1,8,0,0,1,1,0,0,0
앞두고,0,0,0,0,0,0,1,0,0,0,0,0,0,2
앞으로도,4,5,4,3,3,6,1,4,5,3,5,2,6,3
애니메이션,2,2,0,1,3,3,0,1,2,1,2,2,3,0
