date,type,title,url,source
,PARTNERSHIP,9월28일 오늘의 운세 재물운 및 금전운 띠별,https://www.cbci.co.kr/news/articleView.html?idxno=531603,
,INVEST,9월28일 오늘의 운세 재물운 및 금전운 띠별,https://www.cbci.co.kr/news/articleView.html?idxno=531603,
,LAUNCH,"인천시교육청, 한국방문 싱가포르 학생과 'AI 학생 캠프' 운영",https://www.cstimes.com/news/articleView.html?idxno=669795,
,LAUNCH,미 의약품 관세 EU·일본 제외...한국 약값은 2배,https://www.ytn.co.kr/_ln/0104_202509272213081532,
,LAUNCH,"전여빈 ""사투리 대회 우승…母가 김치냉장고 필요하다고 해서"" [RE:뷰]",https://www.tvreport.co.kr/breaking/article/941249/,
,LAUNCH,"BTS 뷔, 훈훈 '남친짤' 대방출…구릿빛 피부+팔뚝 '남성美 폭발' [★해시...",https://www.xportsnews.com/article/2058871,
,CERT,"BTS 뷔, 훈훈 '남친짤' 대방출…구릿빛 피부+팔뚝 '남성美 폭발' [★해시...",https://www.xportsnews.com/article/2058871,
,LAUNCH,"리퀴드 AI, 문서·번역·RAG·수학 등 도메인 특화 온디바이스 모델 6종...",https://www.aitimes.com/news/articleView.html?idxno=202785,
,REGUL,"전동칫솔· 노트북 …""美, 반도체 칩 개수 기준 전자제품 관세 부과""",https://www.joongang.co.kr/article/25370474,
,REGUL,"“미 정부, 반도체 칩 개수 기준 전자제품 관세 부과 검토”",http://www.newstomato.com/ReadNews.aspx?no=1276429&inflow=N,
,LAUNCH,"""오늘도 저는 희망을 연습합니다""…차현승, 치료 중 미소→눈부신 의지...",https://www.topstarnews.net/news/articleView.html?idxno=15821501,
,REGUL,국회의원들의 낡은 소통 방식-피켓 시위는 언제 국회에 들어왔을까[청계...,https://www.donga.com/news/Politics/article/all/20250927/132470672/1,
,LAUNCH,"재택근무 대신 '996 근무' 확산…""주 70시간 힘들면 오지 마세요""",https://view.asiae.co.kr/article/2025092711364787255,
,REGUL,"재택근무 대신 '996 근무' 확산…""주 70시간 힘들면 오지 마세요""",https://view.asiae.co.kr/article/2025092711364787255,
,REGUL,"""美, 반도체 칩 개수로 전자제품에 관세 부과 검토""",https://news.tvchosun.com/site/data/html_dir/2025/09/27/2025092790032.html,
,REGUL,"전동칫솔부터  노트북 까지…“美정부, 반도체 칩 개수 기준으로 전자제...",https://biz.heraldcorp.com/article/10584778?ref=naver,
,CERT,‘KT 소액결제’ 남은 의문들…“KT 장비 아닌 중국산 장비로 만든 불법...,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8369311&ref=A,
,LAUNCH,"외국이 부러워하는 ‘K-치안’, 우리 손으로 망가뜨릴 것인가",https://shindonga.donga.com/3/all/13/5869933/1,
,LAUNCH,가장 사적인 그의 속살 담겼다…바스키아의 공책들,https://www.joongang.co.kr/article/25370438,
,REGUL,가장 사적인 그의 속살 담겼다…바스키아의 공책들,https://www.joongang.co.kr/article/25370438,
,LAUNCH,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,INVEST,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,REGUL,[브리프]롯데백화점 현대백화점 쿠팡 홈플러스 배달의민족 外,http://www.biztribune.co.kr/news/articleView.html?idxno=340935,
,LAUNCH,"지상렬, '16살 연하' ♥신보람 집 입성 ""마음 커졌나?"" (살림남)[종합]",https://www.xportsnews.com/article/2058983,
,CERT,"지상렬, '16살 연하' ♥신보람 집 입성 ""마음 커졌나?"" (살림남)[종합]",https://www.xportsnews.com/article/2058983,
,LAUNCH,"30살 된 수지, 4시간 자고 삼시세끼 라면…건강 걱정에 ""줄이겠다"" [핫피...",http://www.osen.co.kr/article/G1112666249,
,LAUNCH,"임윤아 ""차분하거나 차가운 이미지도 재밌을 듯... 모니터  할 땐 객관적...",https://www.tvreport.co.kr/breaking/article/941213/,
,LAUNCH,"수지, 충격적인 수면 시간 ""하루 4시간""…건강 적신호 우려→팬 걱정 솔...",https://www.xportsnews.com/article/2058766,
,CERT,"수지, 충격적인 수면 시간 ""하루 4시간""…건강 적신호 우려→팬 걱정 솔...",https://www.xportsnews.com/article/2058766,
,LAUNCH,"배기철 대구행복진흥원 이사장, 여성친화도시 확대 위한 전략 포럼 개최",https://www.gukjenews.com/news/articleView.html?idxno=3389288,
,LAUNCH,국정자원 화재 여파로 부산시 민원서비스도 차질,https://www.newsis.com/view/NISX20250927_0003346608,
,LAUNCH,"고속도로 휴게소 화장실  모니터 , 6개월 만에 철거…4억 원 예산 ‘공중...",https://wemakenews.co.kr/news/view.php?no=23133,
,LAUNCH,"국정자원 화재 여파, 부산시 민원 서비스도 차질",https://www.busan.com/view/busan/view.php?code=2025092712282328308,
,LAUNCH,"[Biz&Law] 토비스, 12년간 美 '통관서류 조작사기' 당했다",http://www.seoulwire.com/news/articleView.html?idxno=673113,
,CERT,"[Biz&Law] 토비스, 12년간 美 '통관서류 조작사기' 당했다",http://www.seoulwire.com/news/articleView.html?idxno=673113,
,LAUNCH,국정자원 화재로 부산시 민원 처리 업무도 일부 중단,https://www.yna.co.kr/view/AKR20250927032100051?input=1195m,
,CERT,M세대도 할 말이 있다…“Z세대는 원래 그래요?”,https://www.khan.co.kr/article/202509271100001,
,REGUL,M세대도 할 말이 있다…“Z세대는 원래 그래요?”,https://www.khan.co.kr/article/202509271100001,
,LAUNCH,"[시승기] 주행감·효율성, 모두 잡았다···2026년형 그랑 콜레오스 하...",https://www.seoulfn.com/news/articleView.html?idxno=608241,
,LAUNCH,‘로얄00’이 최고?…멍냥이 사료 ‘국산 맛집’도 있다,http://www.edaily.co.kr/news/newspath.asp?newsid=01371046642304384,
,LAUNCH,"하남 '미사의 정원', 2025 송년회 패키지 론칭…""송년회 장소 대관 타겟...",https://www.gokorea.kr/news/articleView.html?idxno=841112,
,LAUNCH,"[TGS 25]""오덕문화, 우리도 만만찮다""…본고장 공략나선 K-서브컬처",https://www.mt.co.kr/tech/2025/09/27/2025092614521572990,
,INVEST,"[TGS 25]""오덕문화, 우리도 만만찮다""…본고장 공략나선 K-서브컬처",https://www.mt.co.kr/tech/2025/09/27/2025092614521572990,
,LAUNCH,"삼성전자, 튀르키예 최대 통신사 터크셀 손잡고 스마트 TV 콘텐츠 경쟁력...",https://www.theguru.co.kr/news/article.html?no=92177,
,PARTNERSHIP,"삼성전자, 튀르키예 최대 통신사 터크셀 손잡고 스마트 TV 콘텐츠 경쟁력...",https://www.theguru.co.kr/news/article.html?no=92177,
,CERT,"""무턱대고 비싼 신발 안 사요""…러닝족들 확 달라졌다는데",https://www.hankyung.com/article/202509260132i,
,INVEST,"김학수 NXT 대표, 싱가포르 출장…기관 영업 '드라이브'?",https://www.mt.co.kr/stock/2025/09/27/2025092615393468955,
